 Gene_ID	TCGA-B6-A0RG-01	TCGA-AO-A12F-01	TCGA-D8-A27F-01	TCGA-A8-A07O-01	TCGA-D8-A1XQ-01	TCGA-D8-A27H-01	TCGA-AN-A0AR-01	TCGA-AO-A129-01	TCGA-A8-A07C-01	TCGA-A2-A0YM-01	TCGA-AO-A0J6-01	TCGA-D8-A27M-01	TCGA-EW-A1OW-01	TCGA-AR-A0TU-01	TCGA-A2-A0SX-01	TCGA-AN-A0FL-01	TCGA-A7-A26F-01	TCGA-A2-A0D2-01	TCGA-B6-A0RT-01	TCGA-BH-A18Q-01	TCGA-B6-A0IQ-01	TCGA-A2-A04P-01	TCGA-BH-A0BL-01	TCGA-A8-A08R-01	TCGA-AR-A0TS-01	TCGA-BH-A18V-01	TCGA-BH-A1FC-01	TCGA-E2-A158-01	TCGA-E2-A150-01	TCGA-AN-A0AL-01	TCGA-AO-A0J4-01	TCGA-A2-A0T2-01	TCGA-AR-A1AY-01	TCGA-AO-A128-01	TCGA-D8-A143-01	TCGA-A2-A04U-01	TCGA-D8-A147-01	TCGA-EW-A1PB-01	TCGA-C8-A131-01	TCGA-BH-A0WA-01	TCGA-C8-A26X-01	TCGA-E2-A1LL-01	TCGA-E9-A1ND-01	TCGA-AR-A1AI-01	TCGA-A7-A26I-01	TCGA-BH-A1EW-01	TCGA-BH-A0RX-01	TCGA-AO-A124-01	TCGA-AR-A256-01	TCGA-D8-A13Z-01	TCGA-A2-A0CM-01	TCGA-E2-A1LH-01	TCGA-BH-A0E6-01	TCGA-AR-A1AR-01	TCGA-BH-A0B3-01	TCGA-E2-A14N-01	TCGA-BH-A0BG-01	TCGA-BH-A18T-01	TCGA-AR-A1AQ-01	TCGA-AN-A0XU-01	TCGA-E2-A14R-01	TCGA-AO-A0JL-01	TCGA-A2-A04T-01	TCGA-B6-A0RU-01	TCGA-A2-A0T0-01	TCGA-BH-A0BW-01	TCGA-A2-A0YE-01	TCGA-E2-A1LS-01	TCGA-AO-A0J2-01	TCGA-E9-A22G-01	TCGA-EW-A1P1-01	TCGA-A2-A1G6-01	TCGA-A7-A26G-01	TCGA-B6-A0WX-01	TCGA-B6-A0IK-01	TCGA-EW-A1P4-01	TCGA-A2-A0ST-01	TCGA-E2-A1LG-01	TCGA-E2-A159-01	TCGA-AQ-A04J-01	TCGA-A7-A0DA-01	TCGA-D8-A142-01	TCGA-AN-A04D-01	TCGA-A1-A0SK-01	TCGA-D8-A1JF-01	TCGA-BH-A18G-01	TCGA-B6-A0RE-01	TCGA-C8-A26Y-01	TCGA-BH-A0AV-01	TCGA-C8-A12V-01	TCGA-EW-A1OV-01	TCGA-D8-A1JL-01	TCGA-A2-A0D0-01	TCGA-B6-A0RS-01	TCGA-AN-A0G0-01	TCGA-C8-A1HJ-01	TCGA-AN-A0FX-01	TCGA-B6-A0RN-01	TCGA-A8-A07R-01	TCGA-BH-A1F0-01	TCGA-BH-A0B9-01	TCGA-E2-A1LK-01	TCGA-A2-A04Q-01	TCGA-EW-A1P8-01	TCGA-C8-A134-01	TCGA-E2-A14X-01	TCGA-AR-A0U0-01	TCGA-EW-A1P7-01	TCGA-A1-A0SO-01	TCGA-D8-A1XK-01	TCGA-A7-A0CE-01	TCGA-E2-A1B6-01	TCGA-E2-A1L7-01	TCGA-AN-A0AT-01	TCGA-AR-A0U4-01	TCGA-D8-A1JG-01	TCGA-A1-A0SP-01	TCGA-A8-A09X-01	TCGA-E2-A1AZ-01	TCGA-E2-A1LI-01	TCGA-BH-A0E0-01	TCGA-C8-A27B-01
TLX1|3195	0	56.4866	326.2579	5.9809	0	11.2985	438.5538	23.5521	323.6702	34.7508	70.2113	0.3079	79.6641	771.3257	3.2113	242.7453	1.6696	497.8747	4.4508	135.5501	278.0488	36.3071	45.8975	648.4088	26.1952	76.2284	719.6764	1.7136	0.4047	1.2077	79.2811	9.3625	0.7348	806.5129	533.7696	853.0978	461.2128	0.3227	393.6477	69.4422	1.8374	0	0	27.5698	321.4385	0	118.9822	10.5934	0.5918	89.6086	571.3626	16.9786	899.0654	0	286.0159	473.5309	188.2493	207.7064	32.5413	10.6823	853.8347	99.6459	365.8176	32.2889	189.7079	40.899	375.4753	0.5005	276.6776	10.573	0	0.3336	4.1069	1.1377	0	0	109.0792	0	7.5007	7.2993	530.7898	372.3772	181.6873	824.1412	0	1.875	50.545	16.8273	190.732	130.9813	1.5823	154.2504	81.9605	11.6793	0	836.4846	40.5104	0.4112	65.4262	112.2701	32.6914	0	105.2835	21.147	556.7556	229.4202	21.135	0.8278	145.1798	139.2981	1.356	13.8331	49.4965	16.7195	231.8791	1.5523	0.7297	9.5209	27.0068	281.25	0	5.2206
TLX2|3196	0.5081	1.3611	1.3538	0.299	4.2934	1.0271	0.7213	0.3861	0	9.1294	0.7659	0.3079	0	0	1.2845	0.4606	0	0	0.3179	0.8472	0	0	0.9119	1.836	2.947	0	0	0	0.4047	0	1.7845	0.4458	0.7348	1.8996	0	1.0391	0	0	0.9625	0.6842	4.1341	0.5758	0	0	0	0	0.9557	1.4315	0	3.7787	0.923	3.087	0	0	0	0	0.3143	0.5986	0	0.3446	8.7126	0	0.3477	0.3548	0	0	0	0	6.8386	0.311	1.0142	0	0.8214	0	2.3121	1.5186	0	0.6143	0.7143	0.3174	0	6.9057	0	28.9946	0	0	0	0.306	0	0.4055	0	0.2445	0	1.5783	0	0.7003	0.319	1.2337	0.6002	0.2151	0.4478	0.5869	0	0.7168	0.8471	0.4993	0	1.2417	19.7358	0.5431	1.017	0.6693	0	6.6302	0	2.3284	1.0945	0	0	2.4038	0	0
TLX3|30012	1.5244	6.1251	6.2273	0	49.8032	0	37.8685	1.1583	1.8617	45.0582	23.2335	6.4655	2.3995	0	136.1593	0.4606	0	15.5239	5.4045	0.8472	0	1.0373	0.6079	2.448	23.2482	38.4456	129.4594	2.3991	15.7831	46.6989	2.5492	0.8917	90.0156	1.6282	92.3032	25.9774	0	5.4862	0	0	0.4593	0	27.4861	0	0.2766	0	0.4778	102.498	2.9588	19.973	0	77.1754	0	12.8522	67.5689	0.8935	0	0	0	17.2295	28.4306	0	2.7819	4.6127	0	0.3685	35.488	0	1.1398	17.1033	0	0	0	44.7491	0	55.8087	2.9943	0.9214	45.7184	0	0	2.3904	6.9105	98.6448	0	0	23.9221	8.5666	12.7602	0	0	13.9339	5.7661	0.3157	2.3448	1.7507	37.3206	0	1.2005	0.6452	0.6717	8.8037	0	4.3011	38.9665	0	0	10.3477	0.5407	45.3465	6.4412	99.9554	0	4.0357	0	0.2587	17.5119	0	0	0.3005	0	0
TM2D1|83941	421.2495	221.5228	356.0407	1344.1986	336.8873	384.4903	91.9665	353.2819	267.5532	172.8703	314.5465	395.6281	401.6797	235.7176	324.6628	597.8812	425.9988	351.1366	226.673	187.6522	199.1633	156.1203	214.5936	179.9266	292.4034	348.6619	337.7712	418.1304	324.565	221.0145	349.7546	353.9902	235.5102	204.8847	329.8704	403.1692	259.6209	387.5869	435.5149	259.6387	256.316	284.4393	337.3296	298.162	331.397	391.8045	195.9145	230.7637	272.2095	325.2362	268.6051	213.0041	137.8505	436.4805	314.8095	291.2661	257.0751	216.9843	349.1736	346.3129	438.3813	166.8916	178.3882	308.3416	214.6091	521.7391	264.8923	188.6887	349.6225	314.0791	265.7201	495.6638	227.7974	346.6162	279.7688	211.0858	263.929	225.7371	344.6736	224.6906	306.8942	204.5153	303.1961	319.2562	320.8928	213.125	242.3073	389.1693	311.2827	284.266	226.2658	392.8375	254.1186	286.6162	280.5012	280.112	207.3365	352.841	157.563	336.3803	300.4926	235.3514	197.8403	250.8961	494.9174	364.7257	337.7691	264.9007	359.0293	532.4825	369.5228	263.9447	427.029	167.7717	337.3411	241.6404	394.3816	148.6081	318.0795	310.3966	218.1597	438.5278
TM2D2|83877	826.7465	625.436	664.4289	3907.5957	936.8157	1718.0519	1349.5627	609.2664	1028.1915	808.3967	2441.3098	676.4163	782.7235	1246.8305	586.7052	417.3192	1422.0632	795.4167	979.8124	553.214	443.6183	771.2656	858.3743	926.8666	869.6791	537.2442	862.0816	660.4404	611.4933	1276.1675	540.4372	1299.1529	881.0508	1058.3446	471.3515	473.8278	871.4407	1075.3035	664.5813	1328.9809	1212.2186	894.7747	737.6275	800.885	1186.4454	890.7261	890.2162	598.0961	1351.2834	1039.1363	1280.72	1038.7806	2440.1869	2162.8769	1059.9866	1267.3651	726.5985	536.3254	1030.9917	725.7064	542.4739	767.2122	854.7335	733.0654	1235.2313	568.902	935.6781	1198.1982	1892.5773	1084.0395	1118.1542	1148.7658	774.5661	1992.095	1787.8613	618.8307	771.2544	1610.5651	999.0178	1060.6157	643.2396	658.4329	697.3798	581.4686	2490.3254	839.375	1012.0575	959.1556	852.5856	1379.562	510.0211	1252.8265	702.6359	996.8434	608.4854	1015.7563	983.7321	858.2508	1652.1609	1095.6017	1039.8567	3760.9276	871.5773	1741.9355	1133.8416	1687.5741	523.2877	886.5894	600.7252	1084.5156	805.153	1209.9509	459.5414	607.9562	980.4191	763.7286	761.7658	1291.1104	1183.0458	633.113	846.4351	1638.9977
TM2D3|80213	667.1901	804.7639	601.3433	645.634	522.3614	1369.5113	2120.6384	877.2201	520.7447	317.4687	400.8425	626.2315	920.4559	721.2396	438.0218	978.8116	431.9618	848.6417	870.7678	673.9384	528.2027	1071.0581	613.0811	746.634	869.0242	1212.3623	458.9923	1434.6671	655.605	2951.6908	779.5552	1360.2318	557.362	697.9647	464.164	552.7991	587.669	1032.3817	601.0587	772.7588	954.0652	567.7271	373.8112	530.2927	475.7953	781.4522	614.9803	2201.4172	391.4491	477.7328	602.2845	1048.8134	771.028	530.1532	593.531	987.2672	950.6749	439.3559	556.3017	992.0744	642.4395	932.2698	382.1612	657.488	434.4607	832.7192	1330.1648	1232.2322	430.8306	1187.2813	680.0203	1236.8245	765.5309	708.4016	386.7052	878.8914	683.1355	576.7813	477.5426	964.4557	1572.2892	441.6999	1005.7587	893.161	494.2387	786.25	464.1651	612.2074	1012.4244	641.5247	386.6034	2033.368	715.8155	815.0253	502.0884	1728.6415	567.4641	711.4394	1783.3133	532.3153	764.6664	506.5044	811.4153	548.0287	570.7327	651.5634	435.225	547.5993	879.1892	1959.9484	864.48	1367.9161	894.3346	1740.271	847.1316	413.6863	527.1799	435.8895	413.3533	825.1202	474.7105	804.4897
TM4SF18|116441	58.9444	172.8626	920.8324	564.2943	1521.5742	402.6363	530.5202	390.3475	141.7553	69.796	574.7112	180.7266	107.0186	35.9994	39.499	81.0686	112.582	67.2704	261.9615	224.9285	38.6929	114.6266	559.8886	470.6242	95.2849	1480.4872	44.7223	37.3576	284.9049	281.401	205.4681	142.6661	359.695	187.517	181.58	132.4847	60.7124	93.2661	108.7584	100.2295	141.4791	58.1546	47.476	158.9517	114.7994	105.3199	486.9191	51.5353	259.1908	74.4939	602.2845	71.7731	91.1215	943.1537	76.3989	85.7716	220.9337	224.1673	69.2149	167.8153	706.6376	189.5106	50.7694	271.7948	91.086	840.0884	61.1534	111.1111	26.4995	295.421	299.6957	372.5817	444.9169	288.594	111.5607	196.2794	878.6226	15.0491	86.4363	238.9718	140.8969	120.5843	41.4627	22.0611	77.107	516.25	351.1141	67.0032	554.3989	242.9035	69.6203	300.1895	96.3756	56.8182	228.9148	309.1737	132.3764	85.9485	180.072	2629.5301	370.3538	27.5848	123.7948	474.9104	78.992	70.3988	75.1468	106.7881	21.3579	20.9083	68.1414	506.2472	56.7754	84.7506	1190.9997	89.5156	615.8336	126.6687	184.5461	107.5721	46.9226	194.4662
TM4SF19|116211	8.1353	10.855	9.295	14.5843	38.0136	2.2734	2.1639	15.3398	6.9096	24.3344	3.314	10.157	37.9268	22.5387	126.079	8.7517	114.1228	4.8013	2.3653	3.3888	3.8663	2.0747	10.9303	68.3262	7.6981	46.0287	7.6499	4.1025	11.6309	1.2077	7.612	7.9759	15.0197	20.6866	2.6405	0.5195	5.3031	1.2909	57.1992	13.4848	107.446	174.4408	37.4161	7.1477	36.083	6.6391	10.4408	23.6519	34.5736	41.2632	41.9476	26.1007	14.4579	76.5942	31.7766	3.1271	7.7343	15.8144	4.5403	11.3508	28.8433	6.4739	5.4768	2.757	7.1657	5.5269	9.8162	1.001	5.4139	5.896	159.6805	11.7945	22.7086	3.2235	4.0462	53.079	3.79	2.1007	176.2872	7.934	6.2383	17.2085	0.3772	5.2632	26.9411	0	30.4466	78.9995	36.5782	1.2165	1.9937	25.1323	4.5305	12.923	9.9538	11.8242	11.8724	0.584	4.8019	42.8992	16.0681	9.9775	3.0814	11.4552	5.4574	7.6865	7.362	33.4147	14.2936	37.3552	9.1499	68.6568	9.579	18.403	12.9337	5.1122	15.3229	5.7912	8.2446	7.5631	9.7502	11.7332
TM4SF1|4071	4267.374	14561.9736	9330.7043	15584.3301	16865.8318	37285.2863	9343.4316	11976.4479	3818.0851	17606.8512	26350.9287	7439.3473	10019.916	17550.4774	28032.7553	8595.5781	3106.9767	4301.9775	1910.0302	14328.9209	4919.0937	9791.4938	5075.7765	27427.4786	10712.1807	26381.9703	38429.4226	7264.8445	7825.9814	10747.182	17181.5691	12929.5586	7014.2372	3006.5129	11243.2085	18001.2989	17255.3979	1975.6927	5562.0789	15846.5155	5098.3004	5493.0186	2534.2202	7778.0803	2317.0124	7669.6621	5892.7249	12080.7387	17866.4102	4483.6707	31169.7242	26968.9369	7783.1776	9053.8804	4138.9769	17979.8772	12373.8588	3944.3263	5242.2521	4049.621	50362.0314	19054.9841	3764.2354	6162.22	26528.9673	4092.115	9283.9037	20580.5806	2248.7534	12917.9818	13186.6126	10965.6438	6729.06	15867.7398	9042.7746	19589.5976	10866.0036	14167.6904	8949.3705	8326.8804	19692.1017	11598.1408	5776.5621	2791.3646	1038.9159	37251.875	23545.095	4171.3324	16380.4567	2511.3544	1337.5527	4162.5619	21376.0297	13873.4217	11073.7891	34641.1064	9492.823	707.7382	5815.1261	10822.239	12527.7653	31913.3015	3127.2657	6829.7491	5633.8416	25026.2747	5374.5597	8023.5927	3524.5971	1116.5569	2528.3499	11765.2834	1983.7438	17995.0995	16201.6489	1993.9215	20898.2452	3451.5161	2742.6857	19915.2644	6152.9555	8575.8288
TM4SF20|79853	0	1.7014	0.2708	0.5981	0	0	0	0	0.266	0.589	0.2553	0.3079	0	0	0.3211	0	0.477	0	0	0.8472	0	0	0	0	0.3274	1.9886	0.2942	0	1.2141	0.4026	0	0	0.3674	0	0	2.0782	0	0.6454	0	0	0.4593	0	0.9995	0	0	0.3595	0	0	0	0	0	1.5435	0	0.4943	0.3839	0	0.3143	0	0	0.3446	0	0	0	0	0.3276	0	0	1.001	0	0	0.5071	0.6671	0.2738	0	0	0	0.8555	0.3071	0	0	0	0.2656	0	0	0.2899	0	0	0.9179	0.3358	0.811	0	0	0	0	0.2931	0.7003	0	0	0.3001	0.6452	0	0	0	0	0	0.2496	0	0	0	0	0.339	0	1.4558	0.8648	0.687	0.5174	0	0	0	0.3005	0	0
TM4SF4|7104	0	0	16.7867	42.1651	6.8694	1.7119	5.0491	3.0888	0	40.0517	88.5939	0.6158	5.2789	1.8782	2.8902	0	0.477	0	6.0404	2.118	0.2999	0.5187	0.304	1.53	33.0714	114.674	9.121	46.6113	1.2141	0.8052	8.6674	5.7958	0.3674	0	0	2.0782	0.3354	0.3227	3.3686	5.4733	0.4593	0	3.998	1.3615	0.5533	2.1567	0.4778	8.0166	10.6517	1.3495	5.5382	7.7175	0	14.8295	0.7678	0	0.9428	0	0.5165	0	11.4639	3.6679	0.6955	0.3548	13.7612	0.3685	0	0.5005	0.2849	8.0852	2.0284	1.3342	87.8882	0.3792	0	0.3797	1.2833	0.6143	7.8578	3.8083	12.0482	0.5312	1.4397	0.6303	1.4494	0	0.3858	4.5893	19.4762	0	0	0	0.8237	1.2626	0.5862	2.1008	1.5949	0	0	9.2483	2.687	2.9346	0	1.0753	0.6353	19.472	7.045	4.9669	0	0	0.678	1.1156	0	2.3061	5.4964	0	1.0945	1.2419	0	12.9207	51.1883	0.7831
TM4SF5|9032	0	0	0	0	0	0	0	0	0	0	0	0.3079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4047	0.4026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3518	0	0	0	0	0	0	0	0.3648	0	0	0	0	0
TM6SF1|53346	83.3352	92.5564	109.9259	58.6124	195.7782	148.592	65.2782	55.9846	145.7447	93.3558	43.6586	225.9852	95.9808	60.4163	153.1792	15.2004	141.4431	103.1233	198.3786	101.6626	35.3935	70.0207	137.0846	106.1812	127.0465	123.2911	82.089	128.5237	90.2469	61.1916	77.7516	34.329	69.808	177.7476	57.5003	46.7593	124.4436	127.7972	50.5294	85.1779	192.4667	40.3052	128.9349	84.4112	121.9917	106.7577	80.2771	51.5353	71.307	92.3077	89.9965	97.241	35.9813	251.1122	71.7919	46.9064	171.9072	48.1855	116.7355	134.0455	84.8332	41.5701	72.6767	81.6094	57.9936	162.8592	37.3891	52.5526	63.2569	59.3952	234.2799	196.1308	212.4649	108.839	57.2254	102.8853	198.0537	39.9263	122.1538	132.3389	75.6359	108.6321	29.6574	235.4239	118.8492	33.125	75.2387	70.9806	170.5843	222.6277	144.5148	137.6276	11.944	106.6919	33.707	145.3081	83.5726	131.5957	177.0708	235.9393	112.6288	45.1922	158.5037	149.8208	89.3689	55.4203	78.2779	134.106	98.679	147.7157	56.615	64.257	220.7934	53.0412	173.4799	108.4019	110.1788	142.3988	114.0285	72.7163	32.9068	136.5179
TM6SF2|53345	9.1466	17.014	6.0784	3.7261	11.2687	19.7586	4.3278	12.7413	3.2234	3.1128	3.3191	16.6933	10.5579	1.5652	12.0328	1.4924	16.8849	4.805	8.8031	4.2359	10.924	6.2241	13.5686	25.7528	2.6195	9.28	4.3722	2.3991	1.0522	17.7134	7.8236	0.4458	6.9808	1.8996	6.0527	18.1218	9.2645	1.2909	25.0241	23.6035	7.3496	1.7274	5.922	1.7018	12.1715	1.4378	13.7427	2.7944	1.7753	13.7652	11.0765	19.2938	9.3458	4.2017	24.0906	0.8935	4.7141	2.095	5.1653	6.2026	1.8342	16.7258	4.1728	2.4838	19.6589	2.4429	43.6407	2.5025	9.6395	3.4207	4.4523	8.3389	12.7835	23.425	2.3121	25.8162	3.0328	0.3071	3.9861	10.5649	25.6225	24.579	1.7276	41.1882	9.0818	19.375	9.2602	3.9774	26.0678	5.6042	2.6371	21.8322	32.4547	8.2071	4.5842	22.6471	8.6124	16.8607	3.9016	6.0222	8.9857	1.7607	13.0081	3.9427	2.1177	2.9732	0	9.0853	0.5407	2.1153	15.8929	11.2829	2.9116	4.2145	3.0917	6.3359	7.6614	10.3488	6.0015	11.7188	1.2188	4.1242
TM7SF2|7108	289.1326	187.1544	131.8569	24.2225	362.0751	174.2703	741.5021	205.0193	128.4574	39.7572	52.084	153.0172	31.6737	290.1863	206.808	2907.4159	314.6094	113.8422	99.8251	124.9603	526.1031	1108.9212	219.4569	141.9829	111.9843	101.0854	89.4446	628.5665	24.2817	816.4251	180.4856	46.3665	48.8656	70.0136	20.0495	355.3708	65.0729	232.3585	598.6526	357.8157	692.6964	290.773	324.836	67.7332	492.1162	525.1618	169.1554	156.0375	49.1161	600.8097	39.6908	530.9666	170.0935	111.4681	223.4379	372.5705	108.7384	35.9146	139.9793	98.2081	448.4696	246.3638	105.7116	142.2842	336.8217	106.4849	395.7541	12.012	614.0476	348.5968	388.4381	231.8212	288.3061	111.1144	463.5838	15.9453	157.8441	452.7027	548.9776	689.305	182.3963	335.1926	1152.0299	95.8084	433.9445	271.875	171.3128	726.633	80.2552	237.6318	2164.557	129.3161	105.4366	853.2197	383.381	137.605	88.6762	319.9421	223.2893	103.2369	359.8298	149.6624	329.3482	319.3548	68.1914	610.6222	206.2622	242.1358	686.4272	54.8503	168.4889	350.0669	289.2151	70.6255	52.2157	96.2422	101.058	629.2042	25.5064	70.012	13007.3126	58.7314
TM7SF3|51768	1562.0276	1724.883	1539.5039	3863.0383	2349.0519	2151.1598	1624.7408	1088.8031	3626.0638	4395.6756	602.0297	2645.936	2017.0366	1645.0149	1816.6346	1578.9959	1377.6983	1368.6934	1221.7454	2069.6812	1229.7734	1346.473	886.0344	1035.4957	1668.9587	3707.6808	1645.8992	2230.8285	3445.1639	6597.4235	2563.7627	499.7771	5203.27	2346.2687	4949.569	3135.4721	2247.6998	1242.1498	711.2608	9777.3316	1714.2857	2158.0538	1056.4665	2207.2839	836.5145	1597.7714	875.881	2082.3134	1097.4184	4787.3144	808.5843	1137.5651	610.7477	839.8418	1348.306	1593.9227	3055.6734	3809.3471	1885.3306	2533.7698	1415.568	1182.3015	4007.9979	1338.7491	516.0449	3898.6735	2119.1381	747.2472	1728.4513	6433.025	961.4604	1887.5917	3475.2801	1814.6153	1442.7746	2746.3933	1623.3558	2539.0049	1271.1849	1582.3548	1033.1325	1599.4688	1572.4158	8006.9335	3651.569	937.5	1329.9894	2371.7302	3880.1209	1764.3958	1598.1013	1944.1423	998.3526	1449.1793	3829.4131	1685.9244	3094.7368	1248.9256	1191.7767	1318.2063	7760.6359	563.4348	3760.1234	2902.1505	689.5383	1368.2831	1246.184	2283.5265	4220.4867	2448.1705	3447.0718	1925.0335	1296.6153	2172.9605	2104.0879	1018.5635	10225.83	714.064	6084.021	1371.6947	1714.1987	1024.0146
TM7SF4|81501	6.6058	7.4862	7.0396	7.4761	44.3649	21.2274	3.6065	5.0193	19.4149	8.2459	1.7872	18.165	7.1986	22.5387	71.6121	9.673	12.4031	15.1543	17.4853	4.6595	12.5977	7.7801	6.6871	54.4676	8.186	15.2457	2.3538	2.0564	5.6657	12.4799	11.9814	12.4833	2.5719	29.5794	5.6744	2.0782	4.3606	0.9682	15.8807	6.1574	43.1787	3.4547	6.9965	23.8257	82.7109	6.4702	9.079	2.2905	7.397	29.4197	41.9984	55.5663	13.5514	37.8151	13.8209	8.4878	5.6569	4.19	19.6281	6.2026	107.7611	6.7246	12.1707	1.7741	5.57	5.1584	3.8023	4.004	3.9892	1.2439	79.1075	5.6704	27.9271	4.5508	8.0925	1.5186	25.2379	6.1425	53.219	10.1555	3.6814	27.0916	1.1517	4.0971	20.0014	1.25	10.4177	23.5582	41.6387	8.9213	10.5485	16.3784	1.2356	37.2475	8.5	39.2157	7.0175	0	12.9052	47.9621	6.0457	14.6728	9.6413	2.8674	9.7416	10.4849	3.9139	17.798	5.9478	12.4907	1.017	13.1638	25.7188	9.5128	20.2679	26.9064	43.7796	5.7953	16.5041	8.7139	15.844	3.3934
TM9SF1|10548	3100.4977	1032.0953	1435.1908	703.8965	2217.4369	2163.0917	2383.2837	1634.6602	1208.9388	796.0043	1092.8116	1194.1379	1095.9328	3696.0808	1335.6198	3551.7964	1333.1401	2484.2765	932.2492	1009.3572	1095.7941	2254.1909	1280.5431	2958.9535	1116.0707	1043.9705	1027.2983	657.5923	1061.3881	2376.8237	1346.8715	1872.1266	838.0784	1278.2361	1929.1895	701.0313	1214.7742	1089.5419	1788.8835	1466.4971	2744.3225	1168.4986	2070.7893	984.6698	1393.491	1729.7556	1598.2415	1008.7438	1066.8097	2988.143	1246.5905	2311.3409	1180.2056	913.4207	1500.7621	1399.3239	1036.7322	866.7133	1319.2355	2211.9952	1914.8091	1308.4422	1071.8491	2677.814	1783.0351	1109.5357	1222.7535	1556.7167	3624.2171	799.0609	1401.2779	2263.6091	1481.6362	1205.462	2753.6936	1237.4981	1254.8562	1670.301	1002.7252	1975.7696	3180.9806	1438.2231	2140.4952	945.6981	3438.8463	2416.9688	1280.6945	1236.2276	1135.0504	1807.721	1501.8091	1504.1447	893.8468	2104.0941	2386.6667	1356.278	975.7225	2259.8316	2090.1441	1075.9135	735.3515	1686.7537	1424.4003	1280.3978	809.3901	1295.1557	1207.1507	1303.9321	1726.036	1056.7456	1605.1496	948.9067	2294.6015	2332.4993	4381.089	1369.8191	1031.1091	2187.536	856.9992	1076.7879	1171.5722	2664.5758
TM9SF2|9375	4912.714	1410.1234	8024.8606	2884.8684	9596.8515	10705.4695	6254.8012	2230.1158	14831.9149	5968.8834	2277.6537	10862.069	2732.5735	1738.3002	6703.9178	5642.561	10435.3011	6402.883	4643.7768	8074.129	1722.8826	1107.8838	3308.8749	5408.5067	3424.6889	8942.9116	2250.5333	5823.3228	3770.5382	6506.8438	5431.6487	3894.3379	7792.413	5018.1818	8199.4732	1992.9861	5316.5262	4302.8277	2978.3446	5009.0779	3995.8659	2570.3181	5170.8887	3364.1933	4465.5602	4954.3494	2623.8203	4495.0254	9796.8785	4075.0337	1973.4626	2604.6691	1015.4206	5023.9743	3739.7063	2582.0833	4546.5831	5259.401	6551.6529	2937.2846	4866.2158	924.3226	11529.1663	7642.1889	7741.6565	4166.1754	2974.9683	7428.4284	4613.7626	7710.4874	3801.7241	6418.6124	10751.3825	2369.0495	11686.7052	3627.9423	4233.5579	17474.5086	3872.1314	8826.087	12700.4685	4243.2935	9545.3498	9764.8913	19168.6354	2824.375	3378.7981	10295.2425	7271.9946	3483.3739	1977.8481	14869.156	2156.9193	8971.9066	4204.294	3832.2829	12764.5933	4469.7309	11449.88	3427.8955	8917.8236	1953.2408	3335.1331	2954.4803	5318.7209	10927.5417	3837.182	6825.3311	6236.7823	3796.0763	8133.2316	1291.6109	4739.5366	2959.6425	2473.0333	4124.4448	3137.9059	6479.9752	3786.1965	5746.6947	6485.0701	3868.7027
TM9SF3|56889	5193.7163	3943.1731	4727.0839	8225.4785	9869.6243	7822.3059	6665.2241	2863.3205	6991.4894	5212.9073	4962.2774	4644.7044	3969.2861	6330.2551	5823.6994	10589.1294	9855.2177	3757.9006	5561.5959	5230.9647	3287.3943	5162.3444	4869.3897	6786.1077	4962.3445	6528.4613	4518.1317	8092.1943	4085.7952	5261.6747	7341.0235	6026.3041	3703.4996	5134.057	4099.9258	4500.8443	7810.4298	2520.767	4575.5534	6009.6621	7565.9164	4247.5889	4161.3985	6443.1586	9417.704	7861.9698	6240.1147	4223.606	6880.6864	3970.8502	7123.5722	3551.611	5807.4766	5886.0603	4600.8254	5416.5675	5817.8161	3962.8822	6724.6901	6453.8249	4666.7431	5885.8321	5257.0634	4953.3363	3454.3882	4724.0236	3833.967	6021.5215	3905.1147	6972.8679	5845.8418	7603.4023	10048.5507	4281.8854	6416.185	3754.7456	4984.7075	4587.8378	4426.1095	6104.0939	6224.5649	5201.328	5711.7766	5076.2685	7252.4096	5093.75	5276.7435	5340.9821	7821.6924	3472.8305	7334.3882	6391.0041	3467.8748	9094.0657	8565.9852	6207.9832	4002.2329	4784.3269	5708.8836	6713.41	5081.0569	6323.3823	4865.4069	4072.7599	4057.8145	8070.1492	5601.1742	4174.6689	7221.95	4584.3459	6083.5664	3448.4605	3489.5062	3437.5901	7405.0155	6238.9278	3340.7516	6117.3549	12023.2558	5961.5385	5602.0719	5213.5213
